0,1,2,3,4,5,6
10/01/2000,11/01/2000,1,-1.46,-1.46,-1.46,-1.46
01/01/2001,02/01/2001,1,-1.01,-1.01,-1.01,-1.01
04/01/2001,07/01/2001,3,-2.15,-3.74,-1.25,-0.99
08/01/2001,10/01/2001,2,-1.34,-1.52,-0.76,-0.76
02/01/2002,03/01/2002,1,-1.23,-1.23,-1.23,-1.23
11/01/2002,12/01/2002,1,-1.15,-1.15,-1.15,-1.15
01/01/2003,02/01/2003,1,-1.99,-1.99,-1.99,-1.99
03/01/2003,05/01/2003,2,-1.99,-2.36,-1.18,-1.18
09/01/2004,10/01/2004,1,-1.73,-1.73,-1.73,-1.73
05/01/2005,07/01/2005,2,-2.41,-2.61,-1.3,-1.3
10/01/2005,01/01/2006,3,-3.03,-6.5,-2.17,-2.64
04/01/2006,05/01/2006,1,-1.26,-1.26,-1.26,-1.26
03/01/2007,09/01/2007,6,-2.33,-6.94,-1.16,-0.94
06/01/2008,09/01/2008,3,-1.15,-2.67,-0.89,-1.13
11/01/2009,12/01/2009,1,-1.46,-1.46,-1.46,-1.46
02/01/2010,03/01/2010,1,-1.22,-1.22,-1.22,-1.22
06/01/2010,11/01/2010,5,-2.27,-7.25,-1.45,-1.52
01/01/2011,02/01/2011,1,-2.65,-2.65,-2.65,-2.65
07/01/2011,09/01/2011,2,-1.38,-2.64,-1.32,-1.32
04/01/2012,07/01/2012,3,-2.4,-6.07,-2.02,-1.88
01/01/2014,04/01/2014,3,-1.01,-1.96,-0.65,-0.7
12/01/2014,03/01/2015,3,-1.07,-2.35,-0.78,-1.06
09/01/2015,11/01/2015,2,-1.15,-1.25,-0.62,-0.62
02/01/2017,03/01/2017,1,-1.58,-1.58,-1.58,-1.58
09/01/2017,10/01/2017,1,-1.14,-1.14,-1.14,-1.14
07/01/2018,08/01/2018,1,-3.33,-3.33,-3.33,-3.33
09/01/2019,10/01/2019,1,-1.33,-1.33,-1.33,-1.33
05/01/2021,07/01/2021,2,-1.2,-1.46,-0.73,-0.73
09/01/2022,12/01/2022,3,-1.17,-2.68,-0.89,-0.83
11/01/2023,01/01/2024,2,-1.23,-2.4,-1.2,-1.2
02/01/2024,05/01/2024,3,-1.22,-3.01,-1.0,-1.08
