0,1,2,3,4,5,6
01/01/2000,02/01/2000,1,-1.54,-1.54,-1.54,-1.54
03/01/2000,06/01/2000,3,-1.52,-3.32,-1.11,-1.11
12/01/2000,01/01/2001,1,-1.2,-1.2,-1.2,-1.2
04/01/2001,05/01/2001,1,-1.03,-1.03,-1.03,-1.03
08/01/2001,09/01/2001,1,-1.0,-1.0,-1.0,-1.0
01/01/2002,04/01/2002,3,-1.2,-1.8,-0.6,-0.47
06/01/2002,08/01/2002,2,-1.84,-2.85,-1.43,-1.43
11/01/2002,04/01/2003,5,-1.73,-5.41,-1.08,-1.2
07/01/2003,09/01/2003,2,-1.08,-2.04,-1.02,-1.02
04/01/2004,05/01/2004,1,-1.28,-1.28,-1.28,-1.28
03/01/2005,04/01/2005,1,-1.34,-1.34,-1.34,-1.34
05/01/2005,06/01/2005,1,-1.66,-1.66,-1.66,-1.66
02/01/2006,04/01/2006,2,-2.18,-2.71,-1.35,-1.35
05/01/2006,08/01/2006,3,-2.03,-3.2,-1.07,-0.75
06/01/2007,08/01/2007,2,-2.2,-2.66,-1.33,-1.33
11/01/2007,12/01/2007,1,-2.66,-2.66,-2.66,-2.66
08/01/2008,09/01/2008,1,-1.2,-1.2,-1.2,-1.2
01/01/2009,03/01/2009,2,-2.12,-2.64,-1.32,-1.32
09/01/2009,10/01/2009,1,-1.29,-1.29,-1.29,-1.29
12/01/2010,04/01/2011,4,-1.14,-2.82,-0.71,-0.58
09/01/2011,11/01/2011,2,-2.5,-3.65,-1.83,-1.83
06/01/2012,11/01/2012,5,-1.48,-3.57,-0.71,-0.67
07/01/2013,09/01/2013,2,-2.83,-4.55,-2.27,-2.27
12/01/2013,02/01/2014,2,-1.72,-2.92,-1.46,-1.46
03/01/2014,06/01/2014,3,-1.62,-2.45,-0.82,-0.79
11/01/2014,12/01/2014,1,-1.34,-1.34,-1.34,-1.34
03/01/2015,05/01/2015,2,-1.18,-2.15,-1.08,-1.08
10/01/2015,11/01/2015,1,-1.12,-1.12,-1.12,-1.12
12/01/2017,08/01/2018,8,-2.72,-9.07,-1.13,-1.17
10/01/2020,11/01/2020,1,-1.43,-1.43,-1.43,-1.43
02/01/2021,03/01/2021,1,-1.43,-1.43,-1.43,-1.43
09/01/2021,10/01/2021,1,-1.63,-1.63,-1.63,-1.63
02/01/2022,03/01/2022,1,-1.51,-1.51,-1.51,-1.51
04/01/2023,07/01/2023,3,-1.02,-1.69,-0.56,-0.56
09/01/2023,12/01/2023,3,-1.63,-2.43,-0.81,-0.61
02/01/2024,04/01/2024,2,-1.16,-1.7,-0.85,-0.85
