location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-2.4,2007-11-01,2007-12-01,30 days
"Albany, Gentry County, MO",-2.4,2011-10-01,2011-11-01,31 days
"Albany, Gentry County, MO",-2.4,2013-08-01,2013-09-01,31 days
"Albany, Gentry County, MO",-2.4,2018-04-01,2018-05-01,30 days
"Auxvasse, Audrain County, MO",-2.4,2000-04-01,2000-05-01,30 days
"Auxvasse, Audrain County, MO",-2.4,2015-08-01,2015-09-01,31 days
"Brunswick, Carroll County, MO",-2.4,2010-10-01,2010-11-01,31 days
"Brunswick, Carroll County, MO",-2.4,2014-05-01,2014-06-01,31 days
"Brunswick, Carroll County, MO",-2.4,2017-12-01,2018-01-01,31 days
"Brunswick, Carroll County, MO",-2.4,2018-04-01,2018-05-01,30 days
"Brunswick, Carroll County, MO",-2.4,2023-06-01,2023-07-01,30 days
"Cardwell, Dunklin County, MO",-2.4,2001-04-01,2001-05-01,30 days
"Cardwell, Dunklin County, MO",-2.4,2004-09-01,2004-10-01,30 days
"Cardwell, Dunklin County, MO",-2.4,2005-05-01,2005-06-01,31 days
"Cardwell, Dunklin County, MO",-2.4,2005-10-01,2005-11-01,31 days
"Cardwell, Dunklin County, MO",-2.4,2005-12-01,2006-01-01,31 days
"Cardwell, Dunklin County, MO",-2.4,2007-08-01,2007-09-01,31 days
"Cardwell, Dunklin County, MO",-2.4,2010-08-01,2010-09-01,31 days
"Cardwell, Dunklin County, MO",-2.4,2011-01-01,2011-02-01,31 days
"Charleston, Mississippi County, MO",-2.4,2001-04-01,2001-05-01,30 days
"Charleston, Mississippi County, MO",-2.4,2005-05-01,2005-06-01,31 days
"Clarkton, Dunklin County, MO",-2.4,2005-05-01,2005-06-01,31 days
"Clarkton, Dunklin County, MO",-2.4,2005-10-01,2005-11-01,31 days
"Clarkton, Dunklin County, MO",-2.4,2005-12-01,2006-01-01,31 days
"Clarkton, Dunklin County, MO",-2.4,2010-08-01,2010-09-01,31 days
"Clarkton, Dunklin County, MO",-2.4,2011-01-01,2011-02-01,31 days
"Columbia-Sanborn Field, Boone County, MO",-2.4,2005-03-01,2005-04-01,31 days
"Columbia-Sanborn Field, Boone County, MO",-2.4,2018-04-01,2018-05-01,30 days
