0,1,2,3,4,5,6
08/01/2000,03/01/2001,7,-1.62,-7.65,-1.09,-1.11
05/01/2001,10/01/2001,5,-1.91,-7.36,-1.47,-1.5
06/01/2002,07/01/2002,1,-1.01,-1.01,-1.01,-1.01
03/01/2003,05/01/2003,2,-1.04,-1.39,-0.69,-0.69
02/01/2004,05/01/2004,3,-1.22,-2.33,-0.78,-1.06
07/01/2005,09/01/2005,2,-1.14,-1.17,-0.59,-0.59
10/01/2005,08/01/2006,10,-2.49,-11.39,-1.14,-1.14
04/01/2007,10/01/2007,6,-2.22,-8.77,-1.46,-1.36
07/01/2008,04/01/2009,9,-2.36,-8.01,-0.89,-0.79
03/01/2010,04/01/2011,13,-2.55,-13.42,-1.03,-1.02
09/01/2011,11/01/2011,2,-1.12,-1.58,-0.79,-0.79
03/01/2012,10/01/2012,7,-1.87,-8.09,-1.16,-1.28
03/01/2014,05/01/2014,2,-1.84,-2.2,-1.1,-1.1
01/01/2015,04/01/2015,3,-1.85,-4.35,-1.45,-1.84
10/01/2017,02/01/2018,4,-2.49,-6.4,-1.6,-1.34
09/01/2022,01/01/2023,4,-1.68,-4.48,-1.12,-1.27
06/01/2023,08/01/2023,2,-1.07,-1.67,-0.83,-0.83
