0,1,2,3,4,5,6
04/01/2000,06/01/2000,2,-1.39,-1.72,-0.86,-0.86
12/01/2000,01/01/2001,1,-1.23,-1.23,-1.23,-1.23
11/01/2001,01/01/2002,2,-1.13,-1.35,-0.67,-0.67
03/01/2002,04/01/2002,1,-2.27,-2.27,-2.27,-2.27
09/01/2002,10/01/2002,1,-1.47,-1.47,-1.47,-1.47
11/01/2002,02/01/2003,3,-1.35,-2.94,-0.98,-0.97
03/01/2003,04/01/2003,1,-1.44,-1.44,-1.44,-1.44
10/01/2003,11/01/2003,1,-1.29,-1.29,-1.29,-1.29
02/01/2004,03/01/2004,1,-1.06,-1.06,-1.06,-1.06
03/01/2005,06/01/2005,3,-1.11,-2.01,-0.67,-0.71
07/01/2005,08/01/2005,1,-1.13,-1.13,-1.13,-1.13
02/01/2006,03/01/2006,1,-1.58,-1.58,-1.58,-1.58
01/01/2007,02/01/2007,1,-1.38,-1.38,-1.38,-1.38
07/01/2007,10/01/2007,3,-1.16,-1.82,-0.61,-0.35
11/01/2007,12/01/2007,1,-1.28,-1.28,-1.28,-1.28
01/01/2009,02/01/2009,1,-1.38,-1.38,-1.38,-1.38
10/01/2010,11/01/2010,1,-2.68,-2.68,-2.68,-2.68
01/01/2011,02/01/2011,1,-1.12,-1.12,-1.12,-1.12
10/01/2011,11/01/2011,1,-2.28,-2.28,-2.28,-2.28
06/01/2012,09/01/2012,3,-1.84,-3.66,-1.22,-1.61
07/01/2013,10/01/2013,3,-2.27,-4.09,-1.36,-1.55
01/01/2014,04/01/2014,3,-1.68,-4.01,-1.34,-1.23
05/01/2014,06/01/2014,1,-2.84,-2.84,-2.84,-2.84
08/01/2015,11/01/2015,3,-1.44,-3.01,-1.0,-1.22
02/01/2016,04/01/2016,2,-1.03,-1.45,-0.73,-0.73
11/01/2016,01/01/2017,2,-1.26,-1.68,-0.84,-0.84
09/01/2017,10/01/2017,1,-1.46,-1.46,-1.46,-1.46
11/01/2017,01/01/2018,2,-3.04,-4.69,-2.35,-2.35
04/01/2018,08/01/2018,4,-2.85,-5.51,-1.38,-1.18
08/01/2020,09/01/2020,1,-1.3,-1.3,-1.3,-1.3
10/01/2020,11/01/2020,1,-1.12,-1.12,-1.12,-1.12
02/01/2021,03/01/2021,1,-1.81,-1.81,-1.81,-1.81
08/01/2021,10/01/2021,2,-1.23,-2.22,-1.11,-1.11
11/01/2021,03/01/2022,4,-1.17,-2.38,-0.6,-0.55
09/01/2022,11/01/2022,2,-1.22,-1.88,-0.94,-0.94
04/01/2023,08/01/2023,4,-2.38,-7.76,-1.94,-1.83
02/01/2024,03/01/2024,1,-1.92,-1.92,-1.92,-1.92
