0,1,2,3,4,5,6
05/01/2001,10/01/2001,5,-1.78,-5.57,-1.11,-1.12
03/01/2003,06/01/2003,3,-1.28,-2.0,-0.67,-0.41
02/01/2004,11/01/2004,9,-1.54,-5.93,-0.66,-0.53
04/01/2005,08/01/2005,4,-2.1,-5.08,-1.27,-1.17
11/01/2005,03/01/2006,4,-2.37,-5.86,-1.46,-1.23
04/01/2007,12/01/2007,8,-1.89,-9.16,-1.15,-1.03
07/01/2008,05/01/2009,10,-1.43,-7.61,-0.76,-0.61
08/01/2010,04/01/2011,8,-2.71,-11.81,-1.48,-1.42
08/01/2011,11/01/2011,3,-1.75,-3.49,-1.16,-0.91
05/01/2012,02/01/2013,9,-2.4,-9.45,-1.05,-0.87
03/01/2014,04/01/2014,1,-2.04,-2.04,-2.04,-2.04
01/01/2015,04/01/2015,3,-2.06,-3.92,-1.31,-1.56
09/01/2015,11/01/2015,2,-1.27,-2.45,-1.23,-1.23
11/01/2017,02/01/2018,3,-1.9,-4.03,-1.34,-1.12
07/01/2018,08/01/2018,1,-1.02,-1.02,-1.02,-1.02
11/01/2022,01/01/2023,2,-1.3,-1.6,-0.8,-0.8
06/01/2023,08/01/2023,2,-1.6,-2.99,-1.5,-1.5
12/01/2023,03/01/2024,3,-1.13,-1.31,-0.44,-0.13
04/01/2024,05/01/2024,1,-2.17,-2.17,-2.17,-2.17
