0,1,2,3,4,5,6
04/01/2000,06/01/2000,2,-1.41,-2.45,-1.22,-1.22
12/01/2000,01/01/2001,1,-1.59,-1.59,-1.59,-1.59
01/01/2002,04/01/2002,3,-1.07,-2.33,-0.78,-1.03
06/01/2002,10/01/2002,4,-1.65,-5.13,-1.28,-1.43
11/01/2002,04/01/2003,5,-2.4,-5.73,-1.15,-1.03
05/01/2003,06/01/2003,1,-1.05,-1.05,-1.05,-1.05
07/01/2003,08/01/2003,1,-1.91,-1.91,-1.91,-1.91
03/01/2005,05/01/2005,2,-1.45,-1.54,-0.77,-0.77
07/01/2005,08/01/2005,1,-1.03,-1.03,-1.03,-1.03
02/01/2006,03/01/2006,1,-2.08,-2.08,-2.08,-2.08
05/01/2006,07/01/2006,2,-1.82,-2.62,-1.31,-1.31
06/01/2007,08/01/2007,2,-1.44,-1.93,-0.96,-0.96
11/01/2007,12/01/2007,1,-2.42,-2.42,-2.42,-2.42
08/01/2008,09/01/2008,1,-2.03,-2.03,-2.03,-2.03
01/01/2009,03/01/2009,2,-2.48,-2.67,-1.33,-1.33
10/01/2011,11/01/2011,1,-2.78,-2.78,-2.78,-2.78
05/01/2012,11/01/2012,6,-1.91,-5.69,-0.95,-1.04
06/01/2013,09/01/2013,3,-1.59,-3.89,-1.3,-1.49
01/01/2014,02/01/2014,1,-1.6,-1.6,-1.6,-1.6
03/01/2014,04/01/2014,1,-1.67,-1.67,-1.67,-1.67
11/01/2014,12/01/2014,1,-1.4,-1.4,-1.4,-1.4
08/01/2015,11/01/2015,3,-1.33,-2.68,-0.89,-0.86
03/01/2016,04/01/2016,1,-1.52,-1.52,-1.52,-1.52
06/01/2016,07/01/2016,1,-1.36,-1.36,-1.36,-1.36
02/01/2017,03/01/2017,1,-1.31,-1.31,-1.31,-1.31
06/01/2017,10/01/2017,4,-1.12,-2.5,-0.62,-0.48
12/01/2017,02/01/2018,2,-1.36,-1.41,-0.71,-0.71
03/01/2018,08/01/2018,5,-2.72,-6.61,-1.32,-1.16
08/01/2020,11/01/2020,3,-1.86,-3.7,-1.23,-1.47
02/01/2021,03/01/2021,1,-1.67,-1.67,-1.67,-1.67
09/01/2021,10/01/2021,1,-1.57,-1.57,-1.57,-1.57
02/01/2022,03/01/2022,1,-2.08,-2.08,-2.08,-2.08
08/01/2022,11/01/2022,3,-1.05,-2.25,-0.75,-0.83
05/01/2023,07/01/2023,2,-1.34,-1.66,-0.83,-0.83
09/01/2023,11/01/2023,2,-1.23,-1.61,-0.81,-0.81
