0,1,2,3,4,5,6
04/01/2002,05/01/2002,1,-1.23,-1.23,-1.23,-1.23
08/01/2002,04/01/2003,8,-1.92,-9.7,-1.21,-1.36
07/01/2003,09/01/2003,2,-1.28,-1.78,-0.89,-0.89
05/01/2005,01/01/2007,20,-2.42,-23.56,-1.18,-1.16
12/01/2010,03/01/2011,3,-1.42,-2.67,-0.89,-0.73
10/01/2011,12/01/2011,2,-1.03,-1.11,-0.56,-0.56
07/01/2012,09/01/2012,2,-1.7,-2.48,-1.24,-1.24
01/01/2014,12/01/2014,11,-2.54,-14.91,-1.36,-1.16
02/01/2015,05/01/2015,3,-1.44,-3.51,-1.17,-1.12
03/01/2016,05/01/2016,2,-1.51,-2.1,-1.05,-1.05
01/01/2018,02/01/2018,1,-1.6,-1.6,-1.6,-1.6
05/01/2018,09/01/2018,4,-1.68,-4.89,-1.22,-1.35
08/01/2020,12/01/2020,4,-1.32,-4.01,-1.0,-0.94
08/01/2022,12/01/2022,4,-2.21,-6.28,-1.57,-1.61
04/01/2023,09/01/2023,5,-1.71,-6.27,-1.25,-1.23
