0,1,2,3,4,5,6
04/01/2000,07/01/2000,3,-1.39,-2.83,-0.94,-1.3
03/01/2002,05/01/2002,2,-1.03,-1.49,-0.75,-0.75
11/01/2002,09/01/2003,10,-2.3,-9.51,-0.95,-0.71
05/01/2005,08/01/2005,3,-1.02,-1.5,-0.5,-0.35
02/01/2006,05/01/2006,3,-1.44,-2.92,-0.97,-1.02
09/01/2007,02/01/2008,5,-1.17,-3.16,-0.63,-0.58
12/01/2010,04/01/2011,4,-2.5,-4.22,-1.06,-0.65
10/01/2011,12/01/2011,2,-1.72,-2.12,-1.06,-1.06
06/01/2012,01/01/2013,7,-2.18,-7.01,-1.0,-0.79
08/01/2013,08/01/2014,12,-2.9,-16.14,-1.35,-1.22
04/01/2015,05/01/2015,1,-1.42,-1.42,-1.42,-1.42
10/01/2015,11/01/2015,1,-1.93,-1.93,-1.93,-1.93
03/01/2016,07/01/2016,4,-1.16,-2.59,-0.65,-0.69
01/01/2017,04/01/2017,3,-1.17,-2.25,-0.75,-1.0
09/01/2017,03/01/2018,6,-1.8,-4.81,-0.8,-0.67
05/01/2018,09/01/2018,4,-2.09,-5.62,-1.4,-1.68
09/01/2021,01/01/2023,16,-1.87,-15.13,-0.95,-1.0
05/01/2023,10/01/2023,5,-2.95,-9.0,-1.8,-2.16
11/01/2023,12/01/2023,1,-1.14,-1.14,-1.14,-1.14
