location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-1.7,4,5,1
"Albany, Gentry County, MO",-1.7,36,38,2
"Albany, Gentry County, MO",-1.7,163,165,2
"Albany, Gentry County, MO",-1.7,170,171,1
"Albany, Gentry County, MO",-1.7,183,184,1
"Albany, Gentry County, MO",-1.7,219,223,4
"Albany, Gentry County, MO",-1.7,286,287,1
"Auxvasse, Audrain County, MO",-1.7,64,65,1
"Auxvasse, Audrain County, MO",-1.7,66,67,1
"Auxvasse, Audrain County, MO",-1.7,141,142,1
"Auxvasse, Audrain County, MO",-1.7,150,151,1
"Auxvasse, Audrain County, MO",-1.7,163,164,1
"Auxvasse, Audrain County, MO",-1.7,169,171,2
"Auxvasse, Audrain County, MO",-1.7,189,190,1
"Auxvasse, Audrain County, MO",-1.7,194,196,2
"Auxvasse, Audrain County, MO",-1.7,205,206,1
"Auxvasse, Audrain County, MO",-1.7,280,282,2
"Auxvasse, Audrain County, MO",-1.7,286,287,1
"Brunswick, Carroll County, MO",-1.7,34,35,1
"Brunswick, Carroll County, MO",-1.7,131,132,1
"Brunswick, Carroll County, MO",-1.7,141,142,1
"Brunswick, Carroll County, MO",-1.7,150,152,2
"Brunswick, Carroll County, MO",-1.7,163,165,2
"Brunswick, Carroll County, MO",-1.7,169,171,2
"Brunswick, Carroll County, MO",-1.7,189,190,1
"Brunswick, Carroll County, MO",-1.7,216,217,1
"Brunswick, Carroll County, MO",-1.7,220,222,2
"Brunswick, Carroll County, MO",-1.7,273,274,1
"Brunswick, Carroll County, MO",-1.7,280,283,3
"Cardwell, Dunklin County, MO",-1.7,19,21,2
"Cardwell, Dunklin County, MO",-1.7,71,72,1
"Cardwell, Dunklin County, MO",-1.7,73,74,1
"Cardwell, Dunklin County, MO",-1.7,88,89,1
"Cardwell, Dunklin County, MO",-1.7,102,104,2
"Cardwell, Dunklin County, MO",-1.7,129,130,1
"Cardwell, Dunklin County, MO",-1.7,148,149,1
"Cardwell, Dunklin County, MO",-1.7,170,171,1
"Cardwell, Dunklin County, MO",-1.7,180,182,2
"Cardwell, Dunklin County, MO",-1.7,214,215,1
"Charleston, Mississippi County, MO",-1.7,16,18,2
"Charleston, Mississippi County, MO",-1.7,54,55,1
"Charleston, Mississippi County, MO",-1.7,64,65,1
"Charleston, Mississippi County, MO",-1.7,71,72,1
"Charleston, Mississippi County, MO",-1.7,105,106,1
"Charleston, Mississippi County, MO",-1.7,127,128,1
"Charleston, Mississippi County, MO",-1.7,149,152,3
"Charleston, Mississippi County, MO",-1.7,170,171,1
"Charleston, Mississippi County, MO",-1.7,202,203,1
"Charleston, Mississippi County, MO",-1.7,274,275,1
"Charleston, Mississippi County, MO",-1.7,291,292,1
"Clarkton, Dunklin County, MO",-1.7,16,17,1
"Clarkton, Dunklin County, MO",-1.7,64,65,1
"Clarkton, Dunklin County, MO",-1.7,71,72,1
"Clarkton, Dunklin County, MO",-1.7,87,89,2
"Clarkton, Dunklin County, MO",-1.7,127,128,1
"Clarkton, Dunklin County, MO",-1.7,129,130,1
"Clarkton, Dunklin County, MO",-1.7,149,151,2
"Clarkton, Dunklin County, MO",-1.7,170,171,1
"Clarkton, Dunklin County, MO",-1.7,181,182,1
"Clarkton, Dunklin County, MO",-1.7,214,215,1
"Clarkton, Dunklin County, MO",-1.7,291,292,1
"Columbia-Sanborn Field, Boone County, MO",-1.7,150,152,2
"Columbia-Sanborn Field, Boone County, MO",-1.7,163,164,1
"Columbia-Sanborn Field, Boone County, MO",-1.7,169,171,2
"Columbia-Sanborn Field, Boone County, MO",-1.7,189,190,1
"Columbia-Sanborn Field, Boone County, MO",-1.7,194,196,2
"Columbia-Sanborn Field, Boone County, MO",-1.7,197,198,1
"Columbia-Sanborn Field, Boone County, MO",-1.7,271,272,1
"Columbia-Sanborn Field, Boone County, MO",-1.7,280,282,2
"Columbia-Sanborn Field, Boone County, MO",-1.7,286,287,1
"Columbia-South Farms, Boone County, MO",-1.7,150,152,2
"Columbia-South Farms, Boone County, MO",-1.7,163,164,1
"Columbia-South Farms, Boone County, MO",-1.7,169,171,2
