   MONTH       DAY      YEAR     TOTAL  
                                PRECIP  
                                INCHES  
       4        29      2015      0.00  
       4        30      2015      0.00  
       5         1      2015      0.00  
       5         2      2015      0.32  
       5         3      2015      0.02  
       5         4      2015      0.76  
       5         5      2015      0.00  
       5         6      2015      0.00  
       5         7      2015      0.13  
       5         8      2015      0.02  
       5         9      2015      0.00  
       5        10      2015      0.55  
       5        11      2015      0.00  
       5        12      2015      0.00  
       5        13      2015      0.00  
       5        14      2015      0.37  
       5        15      2015      0.06  
       5        16      2015      0.00  
       5        17      2015      0.41  
       5        18      2015      0.00  
       5        19      2015      0.01  
       5        20      2015      0.23  
       5        21      2015      0.00  
       5        22      2015      0.00  
       5        23      2015      0.00  
       5        24      2015      1.01  
       5        25      2015      0.12  
       5        26      2015      0.19  
       5        27      2015      0.00  
       5        28      2015      0.25  
       5        29      2015      0.00  
       5        30      2015      0.00  
       5        31      2015      0.00  
       6         1      2015      0.00  
       6         2      2015      0.00  
       6         3      2015      0.69  
       6         4      2015      0.00  
       6         5      2015      0.00  
       6         6      2015      0.00  
       6         7      2015      0.01  
       6         8      2015      0.00  
       6         9      2015      0.00  
       6        10      2015      0.00  
       6        11      2015      0.84  
       6        12      2015      0.80  
       6        13      2015      0.02  
       6        14      2015      0.20  
       6        15      2015      0.00  
       6        16      2015      0.01  
       6        17      2015      0.00  
       6        18      2015      0.00  
       6        19      2015      0.00  
       6        20      2015      2.79  
       6        21      2015      0.02  
       6        22      2015      0.47  
       6        23      2015      0.00  
       6        24      2015      2.01  
       6        25      2015      0.00  
       6        26      2015      0.24  
       6        27      2015      0.00  
       6        28      2015      0.02  
       6        29      2015      0.00  
       6        30      2015      0.11  
       7         1      2015      0.05  
       7         2      2015      0.00  
       7         3      2015      0.00  
       7         4      2015      0.00  
       7         5      2015      0.00  
       7         6      2015      1.76  
       7         7      2015      0.00  
       7         8      2015      0.08  
       7         9      2015      0.00  
       7        10      2015      0.00  
       7        11      2015      2.25  
       7        12      2015      0.00  
       7        13      2015      0.09  
       7        14      2015      0.00  
       7        15      2015      0.00  
       7        16      2015      2.15  
       7        17      2015      0.00  
       7        18      2015      0.15  
       7        19      2015      1.47  
       7        20      2015      0.09  
       7        21      2015      0.00  
       7        22      2015      0.00  
       7        23      2015      0.00  
       7        24      2015      0.21  
       7        25      2015      0.16  
       7        26      2015      0.26  
       7        27      2015      0.54  
       7        28      2015      0.84  
       7        29      2015      0.32  
       7        30      2015      0.00  
       7        31      2015      0.00  
       8         1      2015      0.00  
       8         2      2015      0.31  
       8         3      2015      0.00  
       8         4      2015      0.31  
       8         5      2015      0.00  
       8         6      2015      0.00  
       8         7      2015      0.00  
       8         8      2015      0.00  
       8         9      2015      1.53  
       8        10      2015      0.00  
       8        11      2015      0.00  
       8        12      2015      0.00  
       8        13      2015      0.00  
       8        14      2015      0.00  
       8        15      2015      0.00  
       8        16      2015      0.00  
       8        17      2015      0.00  
       8        18      2015      0.38  
       8        19      2015      0.01  
       8        20      2015      0.00  
       8        21      2015      0.00  
       8        22      2015      0.13  
       8        23      2015      0.71  
       8        24      2015      0.00  
       8        25      2015      0.00  
       8        26      2015      0.00  
       8        27      2015      0.00  
       8        28      2015      0.01  
       8        29      2015      0.00  
       8        30      2015      0.00  
       8        31      2015      0.00  
       9         1      2015      0.00  
       9         2      2015      0.22  
       9         3      2015      0.00  
       9         4      2015      0.00  
       9         5      2015      0.00  
       9         6      2015      0.00  
       9         7      2015      2.06  
       9         8      2015      0.78  
       9         9      2015      0.00  
       9        10      2015      0.26  
       9        11      2015      0.00  
