   MONTH       DAY      YEAR     TOTAL  
                                PRECIP  
                                INCHES  
       7        22      2011      0.00  
       7        23      2011      0.00  
       7        24      2011      0.11  
       7        25      2011      0.00  
       7        26      2011      0.00  
       7        27      2011      0.00  
       7        28      2011      0.00  
       7        29      2011      0.00  
       7        30      2011      0.05  
       7        31      2011      0.00  
       8         1      2011      0.00  
       8         2      2011      0.00  
       8         3      2011      0.00  
       8         4      2011      0.00  
       8         5      2011      0.70  
       8         6      2011      0.00  
       8         7      2011      0.01  
       8         8      2011      0.00  
       8         9      2011      0.00  
       8        10      2011      0.07  
       8        11      2011      0.00  
       8        12      2011      0.02  
       8        13      2011      0.00  
       8        14      2011      0.00  
       8        15      2011      0.00  
       8        16      2011      0.94  
       8        17      2011      0.00  
       8        18      2011      0.00  
       8        19      2011      0.49  
       8        20      2011      0.15  
       8        21      2011      0.00  
       8        22      2011      0.00  
       8        23      2011      0.00  
       8        24      2011      0.00  
       8        25      2011      0.00  
       8        26      2011      0.00  
       8        27      2011      0.00  
       8        28      2011      0.00  
       8        29      2011      0.00  
       8        30      2011      0.01  
       8        31      2011      0.00  
       9         1      2011      0.00  
       9         2      2011      0.00  
       9         3      2011      0.35  
       9         4      2011      0.28  
       9         5      2011      0.00  
       9         6      2011      0.00  
       9         7      2011      0.00  
       9         8      2011      0.00  
       9         9      2011      0.00  
       9        10      2011      0.01  
       9        11      2011      0.00  
       9        12      2011      0.00  
       9        13      2011      0.02  
       9        14      2011      0.69  
       9        15      2011      0.00  
       9        16      2011      0.00  
       9        17      2011      0.33  
       9        18      2011      0.12  
       9        19      2011      0.00  
       9        20      2011      0.00  
       9        21      2011      0.00  
       9        22      2011      0.00  
       9        23      2011      0.00  
       9        24      2011      0.00  
       9        25      2011      0.00  
       9        26      2011      0.00  
       9        27      2011      0.00  
       9        28      2011      0.00  
       9        29      2011      0.00  
       9        30      2011      0.00  
      10         1      2011      0.00  
      10         2      2011      0.00  
      10         3      2011      0.00  
      10         4      2011      0.00  
      10         5      2011      0.00  
      10         6      2011      0.00  
      10         7      2011      0.00  
      10         8      2011      0.00  
      10         9      2011      0.00  
      10        10      2011      0.18  
      10        11      2011      0.01  
      10        12      2011      0.58  
      10        13      2011      0.00  
      10        14      2011      0.00  
      10        15      2011      0.00  
      10        16      2011      0.00  
      10        17      2011      0.12  
      10        18      2011      0.10  
      10        19      2011      0.00  
      10        20      2011      0.00  
      10        21      2011      0.00  
      10        22      2011      0.00  
      10        23      2011      0.00  
      10        24      2011      0.00  
      10        25      2011      0.00  
      10        26      2011      0.02  
      10        27      2011      0.00  
      10        28      2011      0.00  
      10        29      2011      0.00  
      10        30      2011      0.01  
      10        31      2011      0.00  
      11         1      2011      0.00  
      11         2      2011      0.41  
      11         3      2011      0.83  
      11         4      2011      0.00  
      11         5      2011      0.00  
      11         6      2011      0.00  
      11         7      2011      0.29  
      11         8      2011      1.41  
      11         9      2011      0.14  
      11        10      2011      0.00  
      11        11      2011      0.00  
      11        12      2011      0.00  
      11        13      2011      0.00  
      11        14      2011      0.00  
      11        15      2011      0.00  
      11        16      2011      0.00  
      11        17      2011      0.00  
      11        18      2011      0.00  
      11        19      2011      0.00  
      11        20      2011      0.00  
      11        21      2011      0.00  
      11        22      2011      0.08  
      11        23      2011      0.00  
      11        24      2011      0.00  
      11        25      2011      0.00  
      11        26      2011      0.69  
      11        27      2011      0.00  
      11        28      2011      0.00  
      11        29      2011      0.00  
      11        30      2011      0.00  
      12         1      2011      0.00  
      12         2      2011      0.00  
      12         3      2011      0.41  
      12         4      2011      0.00  
      12         5      2011      0.00  
      12         6      2011      0.00  
      12         7      2011      0.03  
      12         8      2011      0.00  
      12         9      2011      0.00  
      12        10      2011      0.00  
      12        11      2011      0.00  
      12        12      2011      0.00  
      12        13      2011      0.35  
      12        14      2011      0.26  
      12        15      2011      0.00  
      12        16      2011      0.00  
      12        17      2011      0.00  
      12        18      2011      0.00  
      12        19      2011      1.21  
      12        20      2011      0.27  
      12        21      2011      0.04  
      12        22      2011      0.00  
      12        23      2011      0.00  
      12        24      2011      0.00  
      12        25      2011      0.00  
      12        26      2011      0.09  
      12        27      2011      0.02  
      12        28      2011      0.00  
      12        29      2011      0.00  
      12        30      2011      0.00  
      12        31      2011      0.00  
       1         1      2012      0.03  
       1         2      2012      0.00  
       1         3      2012      0.00  
       1         4      2012      0.00  
       1         5      2012      0.00  
       1         6      2012      0.00  
       1         7      2012      0.00  
       1         8      2012      0.00  
       1         9      2012      0.00  
       1        10      2012      0.00  
       1        11      2012      0.00  
       1        12      2012      0.00  
       1        13      2012      0.00  
       1        14      2012      0.00  
       1        15      2012      0.00  
       1        16      2012      0.76  
       1        17      2012      0.08  
       1        18      2012      0.00  
       1        19      2012      0.00  
       1        20      2012      0.00  
       1        21      2012      0.00  
       1        22      2012      0.00  
       1        23      2012      0.00  
       1        24      2012      0.00  
       1        25      2012      0.02  
       1        26      2012      0.00  
       1        27      2012      0.00  
       1        28      2012      0.12  
       1        29      2012      0.00  
       1        30      2012      0.00  
       1        31      2012      0.00  
       2         1      2012      0.00  
       2         2      2012      0.00  
       2         3      2012      1.21  
       2         4      2012      0.08  
       2         5      2012      0.06  
       2         6      2012      0.00  
       2         7      2012      0.00  
       2         8      2012      0.04  
       2         9      2012      0.00  
       2        10      2012      0.00  
       2        11      2012      0.00  
       2        12      2012      0.00  
       2        13      2012      0.03  
       2        14      2012      0.10  
       2        15      2012      0.34  
       2        16      2012      0.02  
       2        17      2012      0.00  
       2        18      2012      0.00  
       2        19      2012      0.00  
       2        20      2012      0.01  
       2        21      2012      0.08  
       2        22      2012      0.00  
       2        23      2012      0.01  
       2        24      2012      0.00  
       2        25      2012      0.00  
       2        26      2012      0.00  
       2        27      2012      0.00  
       2        28      2012      0.11  
       2        29      2012      0.07  
       3         1      2012      0.00  
       3         2      2012      0.16  
       3         3      2012      0.00  
       3         4      2012      0.00  
       3         5      2012      0.00  
       3         6      2012      0.00  
       3         7      2012      0.00  
       3         8      2012      0.59  
       3         9      2012      0.00  
       3        10      2012      0.00  
       3        11      2012      0.50  
       3        12      2012      0.00  
       3        13      2012      0.00  
       3        14      2012      0.00  
       3        15      2012      0.26  
       3        16      2012      0.00  
       3        17      2012      0.37  
